"channel_name","video_title","category","keywords"
"Jane ASMR 제인","ASMR MAGNUM ICE CREAM PARTY *CHOCOLATE, RUBY, ALMOND, COOKIE&CREAM 매그넘 아이스크림 먹방 JANE ASMR 제인","People , Blogs","asmr, eating sounds, mukbang, no talking, 먹방, 리얼사운드, asmr eating, asmr food, asmr 먹방, 먹방 asmr, eating sound, jane asmr, 제인 asmr, asmr ice cream, eating ice cream, asmr chocolate ice cream, eating chocolate ice cream, asmr magnum ice cream, eating magnum ice cream, asmr es krim, eating es krim, asmr es krim ice, eating es krim ice, ice cream asmr, ice cream eating, chocolate asmr, asmr chocolate, asmr ice, eating ice, ice asmr, ice eating, makan makan, asmr crunchy"
"Jane ASMR 제인","MOST POPULAR FOOD FOR ASMR *HONEYCOMB, CANDIED FRUITS TANGHULU, TAPIOCA PEARLS BOBA 벌집꿀, 탕후루 먹방","People , Blogs","asmr, eating sounds, mukbang, no talking, 먹방, 리얼사운드, asmr eating, asmr food, asmr 먹방, 먹방 asmr, eating sound, jane asmr, 제인 asmr, asmr candied fruit, candied fruits asmr, eating tanghulu, asmr tanghulu, asmr fruit, asmr fruits, asmr honey, asmr honeycomb, eating honeycomb, asmr candied fruits, asmr tapioca pearls, asmr bubble tea, asmr milk tea, asmr pealrs, asmr boba, asmr sticky, most popular food for asmr, most popular food eating, 탕후루 먹방, 벌집꿀 먹방, 벌꿀 먹방, 타피오카 펄 먹방"
"Jane ASMR 제인","ASMR EDIBLE LIPSTICK, GRAPE JELLY, CREPE CAKE, TIKTOK JELLO 먹는 립스틱, 포도 젤리, 크레이프 케이크 먹방 EATING SOUNDS","People , Blogs","asmr, eating sounds, mukbang, no talking, 먹방, 리얼사운드, asmr eating, asmr food, asmr 먹방, 먹방 asmr, eating sound, jane asmr, 제인 asmr, asmr purple foods, eating purple foods, asmr jelly, eating jelly, asmr jello, eating jello, asmr grape jelly, eating grape jelly, asmr grape jello, eating grape jello, asmr edible lipstick, eating edible lipstick, asmr tiktok fruit jelly, eating tiktok fruit jelly, asmr tiktok fruit jello, eating tiktok fruit jello, asmr crepe cake, 립스틱 먹방"
"Jane ASMR 제인","ASMR RAINBOW POP IT, PUSH POP, CUBE JELLY, PEZ CANDY 레인보우 팝잇, 푸쉬팝, 바삭한 젤리, 무지개 먹방 EATING SOUNDS","People , Blogs","asmr, eating sounds, mukbang, no talking, 먹방, 리얼사운드, asmr eating, asmr food, asmr 먹방, 먹방 asmr, eating sound, jane asmr, 제인 asmr, asmr rainbow foods, eating rainbow foods, asmr rainbow dessserts, eating rainbow desserts, asmr push pop, eating push pop, asmr pop it, eating pop it, asmr kohakuto, eating kohakuto, asmr jelly, eating jelly, asmr jello, eating jello, jelly, jello, rainbow jelly, rainbow jello, edible pop it, edible push pop, asmr crepe cake, rainbow crepe cake"
"Jane ASMR 제인","ASMR GUMMY JELLY PARTY *RAINBOW JELLY BELT, GIANT COLA GUMMY, HAMBURGER GUMMY 젤리 파티 먹방 JANE ASMR 제인","People , Blogs","asmr, eating sounds, mukbang, no talking, 먹방, 리얼사운드, asmr eating, asmr food, asmr 먹방, 먹방 asmr, eating sound, jane asmr, 제인 asmr, asmr jelly, eating jelly, asmr gummy, eating gummy, asmr gummi, eating gummi, asmr jelly gummy, eating jelly gummy, asmr hamburger gummy, eating hamburger gummy, asmr pizza gummy, eating pizza gummy, asmr rainbow jelly, eating rainbow jelly, asmr rainbow desserts, eating rainbow desserts, eating rainbow foods, asmr rainbow foods, 젤리 먹방, 햄버거 젤리"
"Jane ASMR 제인","ASMR PINK FOODS *EDIBLE HAIR COMB, EDIBLE LIPSTICK, STRAWBERRY MACARON 먹는 빗, 먹는 립스틱 먹방 EATING SOUNDS","People , Blogs","asmr, eating sounds, mukbang, no talking, 먹방, 리얼사운드, asmr eating, asmr food, asmr 먹방, 먹방 asmr, eating sound, jane asmr, 제인 asmr, asmr edible hair brush, eating edible hair brush, asmr edible hair comb, eating edible hair comb, asmr edible lipstick, eating edible lipstick, asmr pink foods, eating pink foods, asmr pink desserts, eating pink desserts, asmr macaron, eating macaron, asmr strawberry macaron, eating strawberry macaron, asmr jelly, eating jelly, asmr jello"
"Jane ASMR 제인","ASMR SPOON + ICE CREAM 먹는 숟가락 + 베라 아이스크림 리얼사운드 먹방 (CRUNCHY EATING SOUNDS) NO TALKING MUKBANG","People , Blogs","eating sounds, asmr, mukbang, no talking, 먹방, 리얼사운드, 이팅사운드, asmr eating, asmr ice cream, asmr chocolate, asmr chocolates, asmr spoon, asmr spoons, asmr chocolate spoon, asmr chocolate ice cream, asmr ice cream cup, 숟가락 먹방, 숟가락 asmr, 초콜릿 먹방, 초콜릿 리얼사운드, 초콜릿 asmr, 초콜렛 asmr, 아이스크림 먹방, 아이스크림 asmr, asmr crunchy, asmr crunch, asmr frozen chocolate, 얼린 초콜릿 asmr, 얼린 초콜렛 asmr, edible spoon, eating edible spoon, edible spoon asmr, 초콜렛 먹방, 베스킨라빈스 먹방, 베라 먹방, jane asmr, 제인 asmr"
"Jane ASMR 제인","ASMR RAINBOW LEGO BLOCK JELLY, LEGO MAN CHOCOLATE, GUMMY 무지개 레고 블록 젤리, 레고 초콜릿 먹방 EATING SOUNDS","People , Blogs","asmr, eating sounds, mukbang, no talking, 먹방, 리얼사운드, asmr eating, asmr food, asmr 먹방, 먹방 asmr, eating sound, jane asmr, 제인 asmr, asmr rainbow foods, eating rainbow foods, asmr lego block, eating lego block, asmr jelly, eating jelly, asmr jello, eating jello, asmr lego jelly, eating jego jelly, asmr kohakuto, eating kohakuto, asmr planet gummy, eating planet gummy, asmr gummy jelly, eating gummy jelly, 무지개 젤리 먹방, 무지개 먹방, 레고 먹방, 레고 젤리 먹방, asmr rainbow desserts"
"Jane ASMR 제인","ASMR BLACK BEAN NOODLES, FRIED CHICKEN, MOZZARELLA CHEESE BALL 짜장 라면, 양념치킨 닭다리, 치즈볼 먹방 JANE ASMR 제인","People , Blogs","asmr, eating sounds, mukbang, no talking, 먹방, 리얼사운드, asmr eating, asmr food, asmr 먹방, 먹방 asmr, eating sound, jane asmr, 제인 asmr, asmr black bean noodles, asmr black bean noodle, asmr noodles, asmr noodle, asmr noodles big bites, noodle big bites, asmr big bites, asmr fried chicken, asmr chicken, asmr korean chicken, asmr spicy chicken, chicken asmr, fried chicken asmr, asmr jjajang noodles, asmr korean noodles, asmr samyang noodls, makan, 美味, 치킨 먹방, 짜파게티 먹방, 치즈볼 먹방"
"Jane ASMR 제인","ASMR EDIBLE SPOON, LIPS ICE CREAM, CHOCOLATE ICE CREAM 입술 아이스크림, 먹는 숟가락, 초콜릿 아이스크림 먹방 EATING SOUNDS","People , Blogs","asmr, eating sounds, mukbang, no talking, 먹방, 리얼사운드, asmr eating, asmr food, asmr 먹방, 먹방 asmr, eating sound, jane asmr, 제인 asmr, asmr ice cream, eating ice cream, asmr chocolate ice cream, eating chocolate ice cream, ice cream mukbang, chocolate ice cream mukbang, ice cream, chocolate ice cream, asmr es krim, es krim mukbang, jane asmr es krim, magnum ice cream, asmr edible spoon, edible spoon, chocolate spoon, rainbow spoon, crunchy chocolate, frozen chcoolate, 묵방"
"Jane ASMR 제인","ASMR FRUIT CAKE PARTY *STRAWBERRY, PEACH, MANGOSTEEN, ICE CREAM 과일 화과자, 딸기, 복숭아, 귤 먹방 JANE ASMR 제인","People , Blogs","asmr, eating sounds, mukbang, no talking, 먹방, 리얼사운드, asmr eating, asmr food, asmr 먹방, 먹방 asmr, eating sound, jane asmr, 제인 asmr, asmr mochi, eating mochi, asmr fruit mochi, eating fruit mochi, asmr fruit cake, eating fruit cake, asmr strawberry mochi, eating strawberry mochi, asmr peach mochi, eating peach mochi, asmr rice cake, eating rice cake, asmr rice cakes, eating rice cakes, asmr mochi ice cream, eating mochi ice cream, asmr ice cream mochi, eating ice cream mochi"
"Hongyu ASMR 홍유","ASMR RAINBOW DESSERTS 다양한 무지개 디저트 해외 간식 먹방 FROZEN SNACK JELLY GUMMY KOHAKUTO EATING SOUNDS MUKBANG","People , Blogs","동영상, 공유, 카메라폰, 동영상폰, 무료, 올리기"
"Hongyu ASMR 홍유","ASMR RAINBOW DESSERTS *ICE CREAM, GUMMY, JELLY, KOHAKUTO 무지개 디저트 *아이스크림 구미첼 젤리 마카롱 EATING MUKBANG 먹방","People , Blogs","동영상, 공유, 카메라폰, 동영상폰, 무료, 올리기"
"Hongyu ASMR 홍유","ASMR RAINBOW DESSERTS 다양한 무지개 먹는 레고, 직접만든 딕만스, 초밥젤리  FROZEN NIK-L-NIP, SNACK JELLY EATING MUKBANG 먹방","People , Blogs","동영상, 공유, 카메라폰, 동영상폰, 무료, 올리기"
