"channel_name","video_title","category","keywords"
"Ligue 1 McDonald’s","Paris Saint-Germain - Olympique Lyonnais ( 5-0 ) - Résumé - (PARIS - OL) / 2018-19","Sports","PARIS OL, Paris Lyon, Résumé Paris Saint-Germain Olympique Lyonnais, Résumé PARIS OL, Paris Saint-Germain, Paris, Olympique Lyonnais, Lyon, résumé, buts, but, résumé Ligue 1 Conforama, ligue 1, ligue 1 Conforama, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2018-10-07T19:00:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=PARIS, sp:ti:away=OL"
"Ligue 1 McDonald’s","LOSC LILLE - PARIS SAINT-GERMAIN (1 - 7) - Résumé - (LOSC - PSG) / 2022-2023","Sports","LOSC PSG, Lille Paris, Résumé LOSC LILLE PARIS SAINT-GERMAIN, Résumé LOSC PSG, LOSC LILLE, Lille, PARIS SAINT-GERMAIN, Paris, résumé, buts, but, résumé Ligue 1 Uber Eats, ligue 1, ligue 1 uber eats, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2022-08-21T20:45:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=LOSC, sp:ti:away=PSG"
"Ligue 1 McDonald’s","Paris Saint-Germain - Olympique de Marseille ( 3-1 ) - Résumé - (PSG - OM) / 2018-19","Sports","PARIS OM, Paris Marseille, Résumé Paris Saint-Germain Olympique de Marseille, Résumé PARIS OM, Paris Saint-Germain, Paris, Olympique de Marseille, Marseille, résumé, buts, but, résumé Ligue 1 Conforama, ligue 1, ligue 1 Conforama, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2019-03-17T20:00:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=PARIS, sp:ti:away=OM"
"Ligue 1 McDonald’s","L'incroyable but refusé de Thiago Silva ! / 2012-13","Sports","fait marquant, buzz, actualité, ligue 1, ligue1, league1, league 1, L1, D1, division 1, division1, football, foot, match, championnat, France, journée, thiago silva, but incroyable de Thiago Silva, but refusé ç Thiago Silva"
"Ligue 1 McDonald’s","Paris Saint-Germain - Dijon FCO (8-0) - Résumé - (PSG - DFCO) / 2017-18","Sports","Paris Saint-Germain Dijon FCO, PARIS DFCO, Paris Dijon, Résumé Paris Saint-Germain Dijon FCO, Résumé PARIS DFCO, Résumé Paris Dijon, Paris Saint-Germain, Paris, Dijon FCO, Dijon, résumé, résumé Ligue 1 Conforama, buts, but, ligue 1, ligue 1 Conforama, league 1, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2018-01-17T20:00:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=PARIS, sp:ti:away=DFCO"
"Ligue 1 McDonald’s","Paris Saint-Germain - Toulouse FC (6-2)  - Résumé - (PSG - TFC) / 2017-18","Sports","Paris Saint-Germain Toulouse FC, PARIS TFC, Paris Toulouse, Résumé Paris Saint-Germain Toulouse FC, Résumé PARIS TFC, Résumé Paris Toulouse, Paris Saint-Germain, Paris, Toulouse FC, Toulouse, résumé, résumé Ligue 1 Conforama, buts, but, ligue 1, ligue 1 Conforama, league 1, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2017-08-20T19:00:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=PARIS, sp:ti:away=TFC"
"Ligue 1 McDonald’s","PARIS SAINT-GERMAIN - OLYMPIQUE DE MARSEILLE(0 - 1 ) - Résumé - (PARIS SG - OM) / 2020/2021","Sports","PARIS SG OM, Paris Marseille, Résumé PARIS SAINT-GERMAIN OLYMPIQUE DE MARSEILLE, Résumé PARIS SG OM, PARIS SAINT-GERMAIN, Paris, OLYMPIQUE DE MARSEILLE, Marseille, résumé, buts, but, résumé Ligue 1 Uber Eats, ligue 1, ligue 1 uber eats, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2020-09-13T21:00:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=PARIS SG, sp:ti:away=OM"
"Ligue 1 McDonald’s","Paris Saint-Germain - Olympique de Marseille ( 4-0 ) - Résumé - (PARIS - OM) / 2019-20","Sports","PARIS OM, Paris Marseille, Résumé Paris Saint-Germain Olympique de Marseille, Résumé PARIS OM, Paris Saint-Germain, Paris, Olympique de Marseille, Marseille, résumé, buts, but, résumé Ligue 1 Conforama, ligue 1, ligue 1 Conforama, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2019-10-27T20:00:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=PARIS, sp:ti:away=OM"
"Ligue 1 McDonald’s","La gifle d'Audard à Valbuena / 2012-13","Sports","fait marquant, buzz, actualité, ligue 1, ligue1, league1, league 1, L1, D1, division 1, division1, football, foot, match, championnat, France, journée, Giffle d'Audard à Valbuena"
"Ligue 1 McDonald’s","AS Monaco - Paris Saint-Germain ( 1-4 ) - Résumé - (ASM - PARIS) / 2019-20","Sports","ASM PARIS, Monaco Paris, Résumé AS Monaco Paris Saint-Germain, Résumé ASM PARIS, AS Monaco, Monaco, Paris Saint-Germain, Paris, résumé, buts, but, résumé Ligue 1 Conforama, ligue 1, ligue 1 Conforama, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2020-01-15T20:00:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=ASM, sp:ti:away=PARIS"
